ekatte,region,municipality,settlement,permanent_2011,current_2011
43863,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛИСИЯ,14,13
68792,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛОГОДАЖ,1126,345
47370,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МАРУЛЕВО,25,50
49179,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МОЩАНЕЦ,28,53
53031,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ОБЕЛ,44,39
55107,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПАДЕШ,649,648
57159,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПОКРОВНИК,1707,884
62699,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. РИЛЦИ,2085,787
66055,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. СЕЛИЩЕ,292,388
78464,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЦЕРОВО,722,701
17395,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР. ГОЦЕ ДЕЛЧЕВ,22181,20537
02600,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БАНИЧАН,610,574
05606,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БОРОВО,1208,1055
06306,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БРЕЗНИЦА,3738,3392
07003,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БУКОВО,1054,935
17347,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ГОСПОДИНЦИ,495,489
20585,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДЕЛЧЕВО,55,50
21680,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДОБРОТИНО,37,46
38666,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. КОРНИЦА,2267,1591
44416,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ЛЪЖНИЦА,1930,1526
49432,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. МУСОМИЩА,2273,2296
02381,БЛАГОЕВГРАД,ГЪРМЕН,С. БАЛДЕВО,200,190
16763,БЛАГОЕВГРАД,ГЪРМЕН,С. ГОРНО ДРЯНОВО,1074,1042
18366,БЛАГОЕВГРАД,ГЪРМЕН,С. ГЪРМЕН,2038,1820
20331,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЕБРЕН,2508,2293
22616,БЛАГОЕВГРАД,ГЪРМЕН,С. ДОЛНО ДРЯНОВО,1307,1250
24267,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЪБНИЦА,2254,1651
37472,БЛАГОЕВГРАД,ГЪРМЕН,С. КОВАЧЕВИЦА,50,34
40138,БЛАГОЕВГРАД,ГЪРМЕН,С. КРУШЕВО,275,244
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,7,11
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,156,171
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1697,1526
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,305,255
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,578,499
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,2940,2450
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,297,280
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,1244,569
39699,БЛАГОЕВГРАД,КРЕСНА,ГР. КРЕСНА,3777,3743
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,5,6
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,597,648
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,681,728
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,71,82
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,638,644
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,38150,31491
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,86,79
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1197,1106
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,19,27
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,65,66
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,57,58
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,23,21
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,848,745
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,274,262
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,700,655
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,5,6
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,24,31
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,215,198
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,387,366
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,118,107
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,39,34
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,543,496
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,18,15
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,112,117
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,57,58
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,5,9
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1614,1567
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,351,291
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,190,194
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,39,42
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1035,900
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2137,2023
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,135,148
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,9,8
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,58,59
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,857,867
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1831,1760
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1348,1349
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,300,291
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,109,104
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,336,375
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1152,1095
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,161,148
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,70,65
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3615,3472
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,157,161
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1113,1088
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,261,260
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,947,954
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1211,1068
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,609,605
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,378,359
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,2,1
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,773,727
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,49,47
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,191,170
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,207,194
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,982,869
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,70,86
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13422,12890
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,3029,2985
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1695,1699
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,543,512
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,965,943
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,644,640
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,647,729
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1503,1478
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,230,362
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30991,28912
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,1,0
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,6,5
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,3,3
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,68,63
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,3,4
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,145,136
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,401,384
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,10,12
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,55,57
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,34,28
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,81,91
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1354,1346
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,48,59
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,719,713
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,3,5
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,11,9
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,82,90
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,225,193
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1439,1384
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,11,11
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,16,29
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,18,24
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,51,42
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,25,28
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,192,179
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,424,400
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,696,724
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,7,5
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,798,694
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,263,225
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,70,68
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,20,23
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,25,31
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,8,7
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1188,1142
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,67,61
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,655,630
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,21,19
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,217,191
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,672,629
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1240,1174
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,11,10
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1474,1494
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,108,106
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,45,84
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,612,572
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,22,23
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,101,93
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,3,12
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,240,224
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,51,53
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,167,155
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,479,447
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1296,1121
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2774,2449
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1018,876
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,414,399
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,361,374
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3430,2922
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,434,383
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,641,597
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2025,1821
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2440,1978
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2290,1933
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,884,807
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,486,471
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7545,7336
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,856,826
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,11,18
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,11,8
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,181,170
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,6,6
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1589,1471
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,321,327
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2263,2203
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,22,53
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,789,746
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,700,670
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,117,123
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,36,42
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,6,17
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,74,88
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,5,11
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1126,1071
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,3,3
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,25,21
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,95,90
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,59,60
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,7,4
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,200,176
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,164,157
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,331,294
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,922,898
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,115,109
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,46,44
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,4,5
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,37,30
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,37,46
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2364,2313
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,95,94
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,48,43
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,226,210
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,33,33
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,996,998
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,217,184
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,2985,2737
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2909,2738
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,757,731
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,841,649
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,71,78
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,102,91
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1430,1544
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,54,63
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,60,62
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,464,432
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,10,18
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,184,163
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,456,444
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,494,459
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,198,187
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6107,5613
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,740,677
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,585,563
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,552,568
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,991,950
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,570,545
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,431,397
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1195,1191
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24683,22734
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,212,196
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,308,246
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1749,1396
36381,БУРГАС,АЙТОС,С. КАРАНОВО,922,827
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,107,142
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,601,432
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1575,1321
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,989,761
56438,БУРГАС,АЙТОС,С. ПИРНЕ,604,829
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,473,405
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,176,164
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,286,374
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1080,1005
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,479,364
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,666,630
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,739,674
07079,БУРГАС,БУРГАС,ГР. БУРГАС,219098,205833
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2073,2034
06152,БУРГАС,БУРГАС,С. БРАТОВО,121,140
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,234,345
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,148,163
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,495,434
32367,БУРГАС,БУРГАС,С. ИЗВОР,497,746
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,398,373
47202,БУРГАС,БУРГАС,С. МАРИНКА,1102,1176
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,99,114
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1566,1572
63183,БУРГАС,БУРГАС,С. РУДНИК,3822,3677
72151,БУРГАС,БУРГАС,С. ТВЪРДИЦА,436,483
81164,БУРГАС,БУРГАС,С. ЧЕРНО МОРЕ,2167,2364
17974,БУРГАС,СРЕДЕЦ,ГР. СРЕДЕЦ,9647,9369
03349,БУРГАС,СРЕДЕЦ,С. БЕЛЕВРЕН,11,17
03455,БУРГАС,СРЕДЕЦ,С. БЕЛИЛА,17,52
04176,БУРГАС,СРЕДЕЦ,С. БИСТРЕЦ,72,150
04621,БУРГАС,СРЕДЕЦ,С. БОГДАНОВО,60,71
10166,БУРГАС,СРЕДЕЦ,С. ВАРОВНИК,11,16
72059,БУРГАС,СРЕДЕЦ,С. ВЪЛЧАНОВО,51,168
15816,БУРГАС,СРЕДЕЦ,С. ГОЛЯМО БУКОВО,41,136
17035,БУРГАС,СРЕДЕЦ,С. ГОРНО ЯБЪЛКОВО,22,51
