ekatte,region,municipality,settlement,permanent_2002,current_2002
43520,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛЕШКО,253,255
43863,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛИСИЯ,22,25
47370,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МАРУЛЕВО,31,71
49179,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МОЩАНЕЦ,42,55
53031,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ОБЕЛ,15,24
55107,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПАДЕШ,720,741
57159,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПОКРОВНИК,803,804
62699,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. РИЛЦИ,788,818
66055,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. СЕЛИЩЕ,267,379
68792,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛОГОДАЖ,229,285
78464,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЦЕРОВО,674,658
02600,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БАНИЧАН,662,656
05606,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БОРОВО,1209,1153
06306,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БРЕЗНИЦА,3721,3500
07003,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БУКОВО,959,911
17347,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ГОСПОДИНЦИ,440,448
17395,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР. ГОЦЕ ДЕЛЧЕВ,22644,21243
20585,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДЕЛЧЕВО,90,80
21680,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДОБРОТИНО,58,63
23460,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДРАГОСТИН,3,1
38666,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. КОРНИЦА,2185,1728
44416,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ЛЪЖНИЦА,1802,1442
49432,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. МУСОМИЩА,2367,2348
68391,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. СРЕДНА,10,43
02381,БЛАГОЕВГРАД,ГЪРМЕН,С. БАЛДЕВО,247,255
16763,БЛАГОЕВГРАД,ГЪРМЕН,С. ГОРНО ДРЯНОВО,1117,1083
18366,БЛАГОЕВГРАД,ГЪРМЕН,С. ГЪРМЕН,1863,1834
20331,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЕБРЕН,2321,2242
22616,БЛАГОЕВГРАД,ГЪРМЕН,С. ДОЛНО ДРЯНОВО,1240,1213
24267,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЪБНИЦА,2103,1713
37472,БЛАГОЕВГРАД,ГЪРМЕН,С. КОВАЧЕВИЦА,55,53
40138,БЛАГОЕВГРАД,ГЪРМЕН,С. КРУШЕВО,281,246
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,12,17
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,175,169
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1680,1640
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,407,358
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,610,572
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,2704,2313
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,320,303
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,1132,616
06834,БЛАГОЕВГРАД,КРЕСНА,С. БУДИЛЦИ,0,0
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,17,10
39699,БЛАГОЕВГРАД,КРЕСНА,ГР. КРЕСНА,4022,3911
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,695,676
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,757,721
27098,БЛАГОЕВГРАД,КРЕСНА,С. ЕЗЕРЕЦ,0,0
52163,БЛАГОЕВГРАД,КРЕСНА,С. НОВО СЕЛО,0,0
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,83,93
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,661,657
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,115,115
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1219,1163
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,98,96
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,74,81
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,38,32
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,817,795
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,369,337
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,8,9
18472,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЮРГЕВО,1,0
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,40,39
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,258,232
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,451,433
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,170,153
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,52,46
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,533,528
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,23,24
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,138,165
30315,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗАНОГА,0,0
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,66,65
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,14,10
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1510,1497
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,386,375
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,224,225
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,49,51
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1134,1051
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2285,2189
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,168,175
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,16,14
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,71,76
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,913,930
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1915,1864
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1412,1391
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,343,342
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,125,127
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,333,347
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1238,1211
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1141,1160
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,191,181
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,33047,31773
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,112,111
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,759,721
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3436,3383
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,198,195
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,261,267
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,1,0
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,934,920
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,38,44
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1168,1137
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,667,678
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,404,389
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,3,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,815,798
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,81,75
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,250,239
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,220,226
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,1022,950
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,94,103
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,2948,2899
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1777,1739
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,599,600
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1096,1059
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,673,671
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,706,683
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1700,1675
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13612,13121
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,2,1
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,17,7
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,5,4
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,116,116
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,1,4
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,186,178
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,371,395
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,5,20
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,121,114
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,58,54
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,133,142
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1321,1365
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,45,67
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,694,740
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,90,92
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,8,14
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,31,25
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,318,277
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1721,1692
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,15,19
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,19,34
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,32,40
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,53,52
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,42,48
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,247,250
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,390,398
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,794,821
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,15,12
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,804,772
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,248,212
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,95,108
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,26,32
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,48,48
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,11,19
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,248,249
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1211,1230
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,118,108
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,819,835
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,33,31
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,343,319
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,802,778
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1095,1087
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,20,27
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30181,28583
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1524,1554
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,150,140
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,65,110
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,634,622
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,32,31
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,141,133
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,16,20
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,310,281
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,77,78
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,212,206
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,491,464
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1360,1263
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2687,2505
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1198,1035
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,439,446
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,393,379
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3295,3054
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,444,412
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,658,630
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2004,1891
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2443,2264
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2262,2078
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,920,860
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,499,490
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,954,1002
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,21,28
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,15,15
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,203,243
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,12,14
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1489,1431
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,324,356
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,112,119
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2239,2282
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,44,40
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,836,832
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,723,752
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,149,148
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,59,59
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7435,7447
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,30,34
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,13,24
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1128,1111
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,10,12
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,32,29
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,158,147
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,94,102
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,11,10
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,292,276
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,174,185
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,408,382
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,1001,1012
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,153,143
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,80,75
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,11,16
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,63,66
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,54,65
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2220,2240
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,145,140
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,83,72
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,287,299
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,77,70
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,1041,1068
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,342,314
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2806,2718
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,790,752
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,796,738
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,120,123
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,162,149
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1470,1623
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,79,89
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,95,92
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,513,511
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,19,24
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,218,218
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,517,501
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,492,467
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,335,303
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3110,3049
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,724,703
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,632,597
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,542,558
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,626,616
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1058,1017
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,423,405
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1182,1164
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6455,6005
00151,БУРГАС,АЙТОС,ГР. АЙТОС,25354,23798
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,187,198
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,322,263
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1681,1311
36381,БУРГАС,АЙТОС,С. КАРАНОВО,909,845
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,152,160
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,560,410
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1473,1253
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,940,722
56438,БУРГАС,АЙТОС,С. ПИРНЕ,574,658
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,422,392
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,187,188
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,346,399
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1142,1068
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,431,324
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,705,675
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,710,610
02573,БУРГАС,БУРГАС,С. БАНЕВО,1409,1645
06152,БУРГАС,БУРГАС,С. БРАТОВО,149,148
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,233,267
07079,БУРГАС,БУРГАС,ГР. БУРГАС,214274,209344
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2248,2294
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,109,142
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,490,447
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,1994,2184
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,343,294
47202,БУРГАС,БУРГАС,С. МАРИНКА,1140,1212
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,136,158
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1549,1623
63183,БУРГАС,БУРГАС,С. РУДНИК,3540,3619
