ekatte,region,municipality,settlement,permanent_2004,current_2004
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,741,688
27098,БЛАГОЕВГРАД,КРЕСНА,С. ЕЗЕРЕЦ,0,0
52163,БЛАГОЕВГРАД,КРЕСНА,С. НОВО СЕЛО,0,0
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,73,82
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,655,639
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,110,109
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1223,1146
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,87,86
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,72,74
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,32,29
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,828,801
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,351,323
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,7,8
18472,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЮРГЕВО,0,0
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,37,33
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,243,218
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,421,396
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,157,146
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,49,44
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,533,532
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,21,19
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,142,161
30315,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗАНОГА,0,0
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,60,64
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,10,9
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1511,1520
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,374,363
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,210,219
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,48,50
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1115,1017
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2248,2159
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,158,162
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,13,12
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,68,73
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,886,904
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1894,1848
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1403,1392
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,335,335
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,123,122
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,330,359
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1223,1181
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1134,1137
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,186,173
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,34599,31888
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,105,101
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,736,700
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3465,3433
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,189,189
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,260,272
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,1,0
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,921,906
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,33,42
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1171,1131
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,682,666
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,394,380
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,1,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,799,775
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,73,68
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,241,226
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,236,219
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,1004,929
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,81,96
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,2989,2940
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1762,1703
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,599,591
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1072,1034
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,671,677
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,685,685
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1642,1591
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13544,13036
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,1,0
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,11,7
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,3,3
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,107,103
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,1,3
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,168,166
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,382,395
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,8,20
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,98,95
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,53,52
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,114,120
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1333,1367
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,38,56
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,684,745
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,89,99
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,8,12
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,27,22
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,307,262
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1646,1629
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,14,15
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,20,32
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,28,34
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,50,42
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,38,42
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,233,235
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,399,399
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,775,818
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,14,12
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,803,761
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,258,221
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,82,98
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,22,27
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,39,40
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,7,15
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,282,296
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1220,1207
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,104,99
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,783,778
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,30,30
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,313,275
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,777,744
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1133,1113
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,19,23
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30230,28956
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1515,1569
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,139,136
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,63,105
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,634,615
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,27,26
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,134,121
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,12,18
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,302,277
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,69,68
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,205,197
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,490,480
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1334,1244
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2706,2492
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1117,971
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,438,443
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,389,373
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3347,3054
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,445,398
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,648,619
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2017,1901
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2451,2253
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2252,2026
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,901,854
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,494,479
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,922,930
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,19,26
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,14,10
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,200,220
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,10,11
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1501,1422
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,323,360
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,101,109
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2256,2267
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,41,38
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,830,815
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,716,733
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,140,140
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,53,54
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7464,7334
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,10,28
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,11,20
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1143,1107
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,10,12
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,29,26
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,137,127
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,86,93
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,12,8
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,277,257
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,176,188
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,406,364
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,987,997
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,138,130
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,74,68
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,12,13
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,61,56
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,52,59
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2289,2267
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,137,124
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,70,61
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,308,293
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,62,61
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,1031,1051
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,307,278
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2821,2744
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,782,746
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,821,731
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,108,113
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,147,144
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1460,1618
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,74,77
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,83,89
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,506,494
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,18,19
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,209,205
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,502,486
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,495,466
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,297,281
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3091,2976
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,720,683
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,610,583
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,542,558
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,598,581
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1051,1000
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,421,397
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1183,1172
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6335,5923
00151,БУРГАС,АЙТОС,ГР. АЙТОС,25122,23343
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,195,201
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,301,249
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1700,1325
36381,БУРГАС,АЙТОС,С. КАРАНОВО,924,870
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,153,177
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,561,399
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1502,1252
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,941,719
56438,БУРГАС,АЙТОС,С. ПИРНЕ,614,676
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,428,387
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,181,184
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,343,401
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1146,1056
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,442,330
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,692,660
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,713,624
02573,БУРГАС,БУРГАС,С. БАНЕВО,1474,1672
06152,БУРГАС,БУРГАС,С. БРАТОВО,145,151
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,224,291
07079,БУРГАС,БУРГАС,ГР. БУРГАС,212813,206229
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2194,2225
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,108,166
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,478,428
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,2081,2185
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,362,322
47202,БУРГАС,БУРГАС,С. МАРИНКА,1153,1204
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,129,142
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1564,1631
63183,БУРГАС,БУРГАС,С. РУДНИК,3658,3673
