ekatte,region,municipality,settlement,permanent_2007,current_2007
07377,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БЪЛГАРЧЕВО,249,285
14204,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ГАБРОВО,41,44
17004,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ГОРНО ХЪРСОВО,89,157
20328,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЕБОЧИЦА,22,31
20540,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЕЛВИНО,26,52
23652,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДРЕНКОВО,102,78
24367,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЪБРАВА,93,65
27231,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЕЛЕНОВО,162,156
30702,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЗЕЛЕН ДОЛ,278,223
37263,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. КЛИСУРА,44,37
43520,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛЕШКО,210,209
43863,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛИСИЯ,16,16
47370,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МАРУЛЕВО,37,52
49179,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МОЩАНЕЦ,27,36
53031,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ОБЕЛ,41,38
55107,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПАДЕШ,696,687
68391,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. СРЕДНА,7,31
02600,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БАНИЧАН,630,607
05606,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БОРОВО,1228,1109
06306,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БРЕЗНИЦА,3728,3441
07003,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БУКОВО,1020,938
17347,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ГОСПОДИНЦИ,475,475
17395,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР. ГОЦЕ ДЕЛЧЕВ,22290,21062
20585,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДЕЛЧЕВО,67,60
21680,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДОБРОТИНО,43,51
23460,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДРАГОСТИН,1,1
38666,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. КОРНИЦА,2224,1685
44416,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ЛЪЖНИЦА,1877,1487
49432,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. МУСОМИЩА,2290,2279
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,2815,2357
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,306,291
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,1230,600
02381,БЛАГОЕВГРАД,ГЪРМЕН,С. БАЛДЕВО,221,214
16763,БЛАГОЕВГРАД,ГЪРМЕН,С. ГОРНО ДРЯНОВО,1088,1068
18366,БЛАГОЕВГРАД,ГЪРМЕН,С. ГЪРМЕН,1966,1818
20331,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЕБРЕН,2432,2293
22616,БЛАГОЕВГРАД,ГЪРМЕН,С. ДОЛНО ДРЯНОВО,1271,1242
24267,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЪБНИЦА,2166,1668
37472,БЛАГОЕВГРАД,ГЪРМЕН,С. КОВАЧЕВИЦА,56,39
40138,БЛАГОЕВГРАД,ГЪРМЕН,С. КРУШЕВО,280,249
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,6,10
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,176,184
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1695,1580
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,369,308
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,594,526
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,655,632
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,7,8
39699,БЛАГОЕВГРАД,КРЕСНА,ГР. КРЕСНА,3903,3767
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,649,641
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,714,665
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,63,104
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,36232,31721
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,85,85
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,738,696
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3544,3494
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,173,186
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,254,252
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,1,0
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,946,890
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,29,36
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1168,1125
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,679,643
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,392,373
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,1,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,811,774
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,61,58
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,219,202
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,229,214
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,1000,896
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,71,92
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,100,95
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1203,1112
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,81,79
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,62,67
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,30,27
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,822,765
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,318,307
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,5,6
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,32,45
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,228,205
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,411,379
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,132,123
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,44,37
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,551,521
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,20,19
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,131,142
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,59,60
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,8,10
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1570,1575
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,352,335
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,205,212
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,44,47
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1082,964
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2211,2144
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,137,159
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,14,11
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,68,72
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,872,889
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1871,1824
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1389,1405
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,327,324
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,114,115
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,337,373
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1190,1152
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1130,1131
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,174,164
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13435,13046
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,3009,2980
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1753,1728
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,586,564
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1032,997
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,664,673
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,666,704
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1601,1555
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,768,744
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,29,29
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,277,222
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,742,686
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1175,1149
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,12,13
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30652,29182
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1463,1518
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,127,121
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,53,96
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,616,592
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,25,23
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,115,107
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,10,17
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,272,254
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,60,56
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,191,184
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,1,0
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,7,8
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,2,2
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,90,88
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,3,5
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,165,160
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,384,384
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,8,17
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,69,68
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,43,40
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,103,105
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1325,1342
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,43,60
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,714,725
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,84,97
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,6,9
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,21,15
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,272,232
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1567,1540
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,10,11
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,17,29
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,24,32
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,49,42
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,34,38
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,210,204
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,400,392
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,734,791
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,11,10
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,808,742
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,265,224
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,77,89
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,23,25
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,34,38
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,5,9
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,251,392
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1195,1173
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,85,81
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2034,1919
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2431,2156
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2244,2001
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,878,840
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,480,486
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,487,467
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1322,1200
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2753,2505
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1054,929
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,425,440
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,376,368
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3411,3081
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,443,390
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,635,617
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,819,782
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,701,696
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,131,128
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,49,49
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7555,7340
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,7,23
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,8,15
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1118,1076
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,902,892
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,13,21
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,11,9
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,187,202
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,8,9
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1535,1444
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,317,353
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,88,98
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2273,2257
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,34,59
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,258,232
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,46,45
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,1009,1020
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,268,233
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,6,8
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,26,23
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,118,111
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,76,80
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,8,6
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,247,226
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,172,170
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,363,328
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,971,967
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,129,119
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,65,56
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,9,10
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,50,43
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,45,54
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2304,2260
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,124,112
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,58,49
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,14,21
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,203,188
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,476,483
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,493,468
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,248,250
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3057,2909
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2884,2772
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,781,753
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,815,707
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,90,104
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,126,119
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1443,1586
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,69,68
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,73,75
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,489,457
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,409,390
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1189,1184
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6206,5765
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,732,691
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,594,576
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,526,540
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,586,561
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1032,987
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,966,730
56438,БУРГАС,АЙТОС,С. ПИРНЕ,605,690
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,459,405
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,180,178
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,317,413
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1111,1027
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,453,323
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,691,671
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,723,653
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24872,23210
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,224,207
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,308,259
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1705,1334
36381,БУРГАС,АЙТОС,С. КАРАНОВО,917,888
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,142,174
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,575,422
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1524,1275
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1563,1616
63183,БУРГАС,БУРГАС,С. РУДНИК,3737,3660
72151,БУРГАС,БУРГАС,С. ТВЪРДИЦА,426,480
81164,БУРГАС,БУРГАС,С. ЧЕРНО МОРЕ,2123,2377
02573,БУРГАС,БУРГАС,С. БАНЕВО,1519,1694
06152,БУРГАС,БУРГАС,С. БРАТОВО,133,149
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,237,315
07079,БУРГАС,БУРГАС,ГР. БУРГАС,213475,203843
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2123,2142
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,167,177
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,495,440
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,2155,2215
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,372,349
47202,БУРГАС,БУРГАС,С. МАРИНКА,1101,1176
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,114,129
58712,БУРГАС,СРЕДЕЦ,С. ПРОХОД,119,146
59015,БУРГАС,СРЕДЕЦ,С. ПЪНЧЕВО,24,48
61563,БУРГАС,СРЕДЕЦ,С. РАДОЙНОВО,91,86
63055,БУРГАС,СРЕДЕЦ,С. РОСЕНОВО,27,29
