ekatte,region,municipality,settlement,permanent_1998,current_1998
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,950,941
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,2041,1967
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТЕНОВО,1467,1372
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,345,346
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,140,156
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,337,377
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1287,1256
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1188,1164
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,183,214
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,33062,29644
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,134,151
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,738,755
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3396,3247
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,236,203
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,288,305
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,5,22
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,934,937
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,43,55
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1263,1157
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,692,711
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,413,397
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,2,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,818,882
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,113,110
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,329,334
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,230,244
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,1065,1001
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,137,156
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,2822,2865
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1629,1813
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,597,640
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1070,1074
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,670,694
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,583,689
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13888,13179
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,4,1
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,37,23
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,6,9
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,145,145
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,6,12
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,221,205
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,377,407
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,7,25
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,165,129
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,79,72
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,164,172
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1199,1341
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,56,90
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,643,774
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,94,102
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,11,18
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,48,33
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,394,311
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1859,1785
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,20,26
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,49,47
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,46,66
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,63,66
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,66,61
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,245,272
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,427,432
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,775,850
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,31,18
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,835,833
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,196,218
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,113,123
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,31,39
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,64,69
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,10,23
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,262,288
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1155,1270
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,141,126
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,880,984
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,61,43
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,434,389
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,946,840
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1043,1085
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,21,43
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,31479,27772
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1602,1621
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,155,149
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,104,135
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,619,640
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,55,44
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,170,170
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,19,18
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,365,352
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,106,94
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,224,225
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,475,460
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1431,1331
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2702,2517
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1312,1132
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,483,484
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,398,381
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3321,3146
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,425,422
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,694,670
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2040,1903
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2412,2364
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2319,2127
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,939,865
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,523,500
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,760,1093
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,72,27
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,21,19
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,206,317
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,25,17
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1434,1426
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,291,344
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,218,152
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2146,2404
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,20,53
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,832,884
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,629,794
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,158,188
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,41,72
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7000,7626
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,77,54
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,41,38
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,919,1141
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,18,13
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,45,40
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,222,191
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,108,110
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,17,17
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,381,337
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,166,181
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,448,464
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,995,1091
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,227,178
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,122,82
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,22,21
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,69,75
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,71,91
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2807,2261
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,169,205
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,99,88
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,262,275
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,119,103
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,221,1046
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,431,402
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2788,2703
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,798,746
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,755,765
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,129,156
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,224,196
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1357,1807
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,101,119
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,118,131
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,400,568
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,13,37
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,218,243
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,542,589
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,459,458
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,482,394
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3179,3128
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,693,669
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,676,643
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,559,590
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,638,635
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1099,1002
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,406,379
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1167,1142
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6559,6199
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24962,24875
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,198,230
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,352,319
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1562,1586
36381,БУРГАС,АЙТОС,С. КАРАНОВО,932,926
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,173,204
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,530,553
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1497,1380
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,934,890
56438,БУРГАС,АЙТОС,С. ПИРНЕ,539,685
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,381,451
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,178,211
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,313,445
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1071,1137
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,473,454
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,711,712
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,704,589
02573,БУРГАС,БУРГАС,С. БАНЕВО,1010,1634
06152,БУРГАС,БУРГАС,С. БРАТОВО,133,166
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,259,303
07079,БУРГАС,БУРГАС,ГР. БУРГАС,225592,211383
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,1943,2389
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,107,177
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,466,444
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,1386,2330
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,307,320
47202,БУРГАС,БУРГАС,С. МАРИНКА,944,1238
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,113,157
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1483,1766
