ekatte,region,municipality,settlement,permanent_2017,current_2017
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,3,8
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,145,183
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1697,1492
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,230,232
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,573,508
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,3069,2656
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,276,252
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,1366,675
39699,БЛАГОЕВГРАД,КРЕСНА,ГР. КРЕСНА,3617,3578
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,5,13
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,497,575
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,612,624
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,61,71
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,593,623
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,40230,30169
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,65,58
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1163,1016
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,40,13
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,52,53
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,47,47
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,52,12
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,961,759
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,235,245
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,685,621
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,2,3
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,16,19
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,178,174
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,411,334
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,88,95
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,36,41
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,544,494
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,13,12
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,87,94
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,45,44
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,4,6
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1641,1601
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,314,273
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,150,188
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,34,35
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1001,815
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2086,1895
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,102,126
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,6,5
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,49,47
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,809,786
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1762,1636
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1252,1223
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,300,268
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,98,89
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,410,324
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1086,1007
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,131,132
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,56,51
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3709,3353
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,139,139
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1086,1042
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,258,276
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,911,878
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1433,988
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,546,550
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,391,321
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,2,3
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,727,674
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,40,36
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,151,135
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,183,192
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,997,825
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,61,82
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13306,12655
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,2978,2925
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1620,1591
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,512,481
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,897,862
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,603,576
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,619,685
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1387,1333
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,202,295
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30765,27482
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,0,10
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,3,1
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,2,6
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,47,46
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,3,2
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,107,134
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,425,406
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,9,15
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,33,39
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,22,22
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,75,78
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1299,1299
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,38,47
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,718,709
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,4,5
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,11,10
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,77,90
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,183,168
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1286,1194
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,6,12
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,9,28
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,10,15
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,42,30
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,21,27
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,177,158
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,404,389
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,623,645
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,4,3
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,785,667
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,258,218
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,70,67
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,14,19
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,26,29
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,4,5
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1145,1082
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,53,48
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,485,500
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,12,11
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,183,156
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,589,585
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1280,1190
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,11,15
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1442,1437
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,92,113
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,35,71
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,598,559
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,17,16
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,91,113
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,0,9
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,201,206
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,33,35
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,140,127
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,470,424
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1286,1039
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2790,2353
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,962,795
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,391,365
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,368,363
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3442,2656
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,407,345
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,630,558
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,1996,1735
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2471,1896
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2330,1847
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,877,784
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,474,461
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7436,7182
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,786,760
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,9,13
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,5,4
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,152,194
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,3,3
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1604,1528
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,302,297
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2256,2142
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,14,37
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,734,692
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,670,653
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,95,108
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,32,44
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,2,9
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,45,60
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,4,11
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1117,1040
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,2,1
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,17,10
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,64,64
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,41,63
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,3,4
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,158,141
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,157,144
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,277,237
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,814,792
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,98,102
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,32,29
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,3,4
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,32,26
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,31,35
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2417,2387
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,76,87
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,29,30
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,191,189
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,21,21
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,889,865
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,144,144
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,2869,2647
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2897,2660
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,743,719
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,844,655
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,49,58
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,77,123
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1332,1355
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,35,50
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,50,55
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,421,381
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,5,8
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,163,152
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,411,406
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,497,467
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,153,143
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,5907,5385
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,737,688
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,571,531
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,531,546
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,957,884
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,555,526
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,417,398
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1191,1161
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24646,22414
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,209,203
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,316,247
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1773,1403
36381,БУРГАС,АЙТОС,С. КАРАНОВО,928,847
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,78,137
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,661,417
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1606,1323
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,988,725
56438,БУРГАС,АЙТОС,С. ПИРНЕ,600,826
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,497,393
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,158,153
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,285,356
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1065,967
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,506,378
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,663,596
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,771,698
07079,БУРГАС,БУРГАС,ГР. БУРГАС,226676,211424
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,1979,1941
06152,БУРГАС,БУРГАС,С. БРАТОВО,106,136
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,220,342
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,140,183
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,504,426
32367,БУРГАС,БУРГАС,С. ИЗВОР,444,644
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,443,418
47202,БУРГАС,БУРГАС,С. МАРИНКА,1059,1170
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,78,88
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1572,1597
72151,БУРГАС,БУРГАС,С. ТВЪРДИЦА,428,449
17974,БУРГАС,СРЕДЕЦ,ГР. СРЕДЕЦ,9418,9060
03349,БУРГАС,СРЕДЕЦ,С. БЕЛЕВРЕН,10,17
03455,БУРГАС,СРЕДЕЦ,С. БЕЛИЛА,11,49
04176,БУРГАС,СРЕДЕЦ,С. БИСТРЕЦ,40,139
04621,БУРГАС,СРЕДЕЦ,С. БОГДАНОВО,37,61
10166,БУРГАС,СРЕДЕЦ,С. ВАРОВНИК,5,13
72059,БУРГАС,СРЕДЕЦ,С. ВЪЛЧАНОВО,27,134
15816,БУРГАС,СРЕДЕЦ,С. ГОЛЯМО БУКОВО,40,144
17035,БУРГАС,СРЕДЕЦ,С. ГОРНО ЯБЪЛКОВО,12,37
17720,БУРГАС,СРЕДЕЦ,С. ГРАНИТЕЦ,12,17
17779,БУРГАС,СРЕДЕЦ,С. ГРАНИЧАР,3,29
