ekatte,region,municipality,settlement,permanent_2008,current_2008
49179,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МОЩАНЕЦ,30,40
53031,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ОБЕЛ,40,37
55107,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПАДЕШ,691,677
57159,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПОКРОВНИК,1252,847
62699,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. РИЛЦИ,1002,787
66055,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. СЕЛИЩЕ,283,423
68792,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛОГОДАЖ,288,258
78464,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЦЕРОВО,705,680
00134,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ИЗГРЕВ,511,497
03664,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БЕЛО ПОЛЕ,1969,646
04217,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БИСТРИЦА,56,84
04279,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР. БЛАГОЕВГРАД,80069,77197
07168,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БУЧИНО,90,79
07377,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БЪЛГАРЧЕВО,253,309
17347,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ГОСПОДИНЦИ,475,473
17395,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР. ГОЦЕ ДЕЛЧЕВ,22252,21046
20585,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДЕЛЧЕВО,66,59
21680,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДОБРОТИНО,40,48
38666,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. КОРНИЦА,2231,1665
44416,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ЛЪЖНИЦА,1896,1511
49432,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. МУСОМИЩА,2295,2275
02600,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БАНИЧАН,628,604
05606,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БОРОВО,1227,1098
06306,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БРЕЗНИЦА,3737,3448
07003,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БУКОВО,1031,955
16763,БЛАГОЕВГРАД,ГЪРМЕН,С. ГОРНО ДРЯНОВО,1090,1064
18366,БЛАГОЕВГРАД,ГЪРМЕН,С. ГЪРМЕН,1982,1815
20331,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЕБРЕН,2453,2306
22616,БЛАГОЕВГРАД,ГЪРМЕН,С. ДОЛНО ДРЯНОВО,1281,1245
24267,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЪБНИЦА,2213,1674
37472,БЛАГОЕВГРАД,ГЪРМЕН,С. КОВАЧЕВИЦА,54,37
40138,БЛАГОЕВГРАД,ГЪРМЕН,С. КРУШЕВО,278,245
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,6,10
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,167,172
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1698,1563
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,368,303
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,590,518
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,2857,2384
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,304,291
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,1241,595
02381,БЛАГОЕВГРАД,ГЪРМЕН,С. БАЛДЕВО,216,208
39699,БЛАГОЕВГРАД,КРЕСНА,ГР. КРЕСНА,3874,3744
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,637,629
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,698,650
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,62,103
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,655,630
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,5,8
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,27,25
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,811,750
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,309,300
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,5,6
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,31,41
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,226,204
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,409,381
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,126,119
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,43,36
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,550,518
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,18,18
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,126,138
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,59,60
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,8,10
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1585,1575
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,348,328
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,193,198
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,41,45
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1073,950
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2185,2111
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,133,152
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,13,10
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,67,69
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,874,888
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1844,1805
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1386,1396
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,321,315
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,113,112
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,342,369
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1169,1124
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1129,1123
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,173,161
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,36713,31883
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,81,81
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,743,702
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3581,3499
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,171,184
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,252,248
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,1,0
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,949,892
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,23,31
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1189,1138
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,652,625
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,388,368
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,1,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,802,760
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,58,56
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,209,192
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,226,212
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,994,895
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,72,93
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,100,95
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1215,1115
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,80,77
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,60,64
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,579,552
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1013,973
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,665,668
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,658,703
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1576,1539
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13417,13012
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,3022,2986
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1746,1718
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,161,156
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,387,384
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,9,16
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,66,64
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,41,39
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,96,99
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1333,1337
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,41,59
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,719,720
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,85,98
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,6,8
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,19,12
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,261,225
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1536,1515
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,10,11
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,17,29
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,22,28
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,47,40
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,31,33
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,209,197
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,403,387
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,727,776
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,10,10
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,803,729
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,265,225
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,74,85
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,23,26
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,33,37
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,7,8
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,250,383
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1195,1166
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,80,75
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,757,722
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,28,28
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,264,209
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,730,665
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1190,1168
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,11,10
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30797,29265
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1455,1505
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,123,117
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,52,94
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,617,587
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,25,24
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,111,103
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,8,16
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,257,248
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,55,50
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,182,175
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,1,0
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,8,8
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,3,3
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,83,79
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,3,5
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2764,2514
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1045,923
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,429,433
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,370,367
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3428,3082
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,446,392
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,636,613
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2033,1912
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2432,2132
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2265,2008
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,883,828
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,478,482
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,482,465
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1324,1194
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,10,8
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,180,190
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,5,6
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1546,1458
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,322,351
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,88,97
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2267,2245
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,29,54
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,806,773
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,716,685
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,119,121
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,44,44
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7563,7300
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,7,22
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,8,13
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1121,1071
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,893,873
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,12,20
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,24,22
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,109,105
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,73,75
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,8,5
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,237,215
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,171,165
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,361,339
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,971,953
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,126,117
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,62,54
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,8,9
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,48,40
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,42,55
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2328,2267
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,116,105
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,55,47
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,257,233
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,39,40
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,995,1010
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,254,220
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,4,4
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,87,99
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,123,114
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1433,1574
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,63,64
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,70,70
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,485,446
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,14,21
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,197,182
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,479,477
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,487,463
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,237,237
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3042,2875
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2885,2766
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,785,755
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,826,709
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,584,555
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1037,988
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,409,390
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1183,1182
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6213,5761
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,724,684
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,587,575
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,525,537
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,224,208
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,308,258
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1734,1360
36381,БУРГАС,АЙТОС,С. КАРАНОВО,906,887
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,128,164
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,585,435
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1540,1297
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,974,746
56438,БУРГАС,АЙТОС,С. ПИРНЕ,605,710
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,467,409
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,182,179
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,303,411
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1116,1040
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,461,328
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,680,660
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,733,666
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24837,23240
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,156,170
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,490,433
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,2168,2207
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,375,352
47202,БУРГАС,БУРГАС,С. МАРИНКА,1094,1176
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,107,118
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1550,1601
63183,БУРГАС,БУРГАС,С. РУДНИК,3769,3707
72151,БУРГАС,БУРГАС,С. ТВЪРДИЦА,430,481
81164,БУРГАС,БУРГАС,С. ЧЕРНО МОРЕ,2129,2372
02573,БУРГАС,БУРГАС,С. БАНЕВО,1529,1707
06152,БУРГАС,БУРГАС,С. БРАТОВО,130,149
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,244,312
07079,БУРГАС,БУРГАС,ГР. БУРГАС,214162,204613
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2086,2113
15816,БУРГАС,СРЕДЕЦ,С. ГОЛЯМО БУКОВО,47,131
17035,БУРГАС,СРЕДЕЦ,С. ГОРНО ЯБЪЛКОВО,32,58
17720,БУРГАС,СРЕДЕЦ,С. ГРАНИТЕЦ,13,21
17779,БУРГАС,СРЕДЕЦ,С. ГРАНИЧАР,11,37
17974,БУРГАС,СРЕДЕЦ,ГР. СРЕДЕЦ,9708,9464
20273,БУРГАС,СРЕДЕЦ,С. ДЕБЕЛТ,1694,1828
