ekatte,region,municipality,settlement,permanent_2006,current_2006
47370,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МАРУЛЕВО,38,53
49179,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МОЩАНЕЦ,30,41
53031,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ОБЕЛ,25,30
55107,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПАДЕШ,690,703
57159,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПОКРОВНИК,835,812
62699,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. РИЛЦИ,840,786
66055,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. СЕЛИЩЕ,263,353
68792,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛОГОДАЖ,232,247
78464,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЦЕРОВО,698,676
00134,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ИЗГРЕВ,486,488
03664,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БЕЛО ПОЛЕ,978,619
04217,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БИСТРИЦА,64,92
04279,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР. БЛАГОЕВГРАД,78267,76764
07168,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БУЧИНО,86,82
07377,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БЪЛГАРЧЕВО,246,263
14204,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ГАБРОВО,45,48
17004,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ГОРНО ХЪРСОВО,89,158
20328,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЕБОЧИЦА,24,32
20540,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЕЛВИНО,25,56
23460,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДРАГОСТИН,1,1
38666,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. КОРНИЦА,2205,1689
44416,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ЛЪЖНИЦА,1865,1458
49432,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. МУСОМИЩА,2316,2311
68391,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. СРЕДНА,7,31
02600,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БАНИЧАН,631,618
05606,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БОРОВО,1225,1117
06306,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БРЕЗНИЦА,3722,3448
07003,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БУКОВО,1011,929
17347,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ГОСПОДИНЦИ,474,471
17395,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР. ГОЦЕ ДЕЛЧЕВ,22403,21166
20585,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДЕЛЧЕВО,73,65
21680,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДОБРОТИНО,45,53
22616,БЛАГОЕВГРАД,ГЪРМЕН,С. ДОЛНО ДРЯНОВО,1260,1246
24267,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЪБНИЦА,2155,1669
37472,БЛАГОЕВГРАД,ГЪРМЕН,С. КОВАЧЕВИЦА,57,42
40138,БЛАГОЕВГРАД,ГЪРМЕН,С. КРУШЕВО,279,249
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,7,11
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,175,165
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1673,1590
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,363,310
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,592,533
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,2788,2340
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,300,291
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,1193,599
02381,БЛАГОЕВГРАД,ГЪРМЕН,С. БАЛДЕВО,226,217
16763,БЛАГОЕВГРАД,ГЪРМЕН,С. ГОРНО ДРЯНОВО,1097,1073
18366,БЛАГОЕВГРАД,ГЪРМЕН,С. ГЪРМЕН,1944,1835
20331,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЕБРЕН,2396,2267
39699,БЛАГОЕВГРАД,КРЕСНА,С. СТАРА КРЕСНА,70,81
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,69,79
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,657,633
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,8,6
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,657,646
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,728,675
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,136,129
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,48,43
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,543,530
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,21,20
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,136,149
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,61,65
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,8,9
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1552,1550
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,358,348
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,202,214
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,47,48
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1088,987
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2208,2139
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,143,160
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,14,13
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,69,75
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,873,895
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1879,1844
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1391,1400
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,330,329
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,114,116
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,327,355
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1205,1162
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1134,1130
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,175,166
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,35859,31815
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,91,90
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,732,692
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3530,3464
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,185,187
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,259,262
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,1,0
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,936,903
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,29,38
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1166,1130
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,679,652
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,393,374
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,1,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,804,773
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,66,63
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,226,209
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,228,217
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,999,911
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,78,97
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,102,100
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1209,1129
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,86,84
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,67,70
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,30,29
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,832,777
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,328,304
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,6,7
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,33,51
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,236,213
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,412,380
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,683,719
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1609,1553
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13468,13027
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,2998,2959
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1752,1711
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,588,573
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1048,1014
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,657,661
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,20,15
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,279,239
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1601,1577
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,12,13
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,18,30
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,25,32
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,50,42
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,34,39
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,217,214
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,394,389
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,749,796
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,9,7
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,805,750
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,259,218
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,77,94
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,23,25
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,35,40
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,6,12
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,260,263
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1208,1186
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,90,86
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,742,727
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,29,29
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,286,234
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,753,700
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1160,1138
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,15,17
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30568,29224
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1483,1534
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,133,130
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,57,101
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,622,601
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,26,24
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,121,112
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,10,17
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,279,258
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,62,61
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,196,187
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,1,0
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,8,8
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,2,2
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,94,93
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,3,5
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,164,159
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,380,395
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,8,17
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,75,72
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,45,40
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,108,110
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1330,1342
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,41,62
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,695,735
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,87,101
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,5,9
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,383,372
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3395,3082
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,448,398
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,630,613
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2034,1917
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2434,2186
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2251,1997
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,879,839
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,483,468
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,480,473
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1331,1209
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2739,2511
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1077,946
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,434,441
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1518,1433
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,315,346
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,93,102
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2278,2260
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,37,34
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,816,796
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,717,716
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,137,135
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,50,54
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7516,7289
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,7,24
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,8,17
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1121,1079
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,901,889
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,15,22
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,12,10
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,193,208
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,10,10
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,173,176
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,373,335
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,978,983
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,132,124
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,66,61
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,11,11
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,52,45
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,46,55
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2289,2259
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,125,113
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,61,53
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,263,237
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,52,51
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,1020,1029
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,279,248
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,7,8
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,27,24
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,127,118
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,77,83
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,8,6
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,257,238
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,132,129
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1453,1609
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,71,72
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,76,80
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,492,469
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,16,16
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,211,196
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,482,462
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,496,471
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,274,265
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3056,2943
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2854,2740
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,779,745
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,809,707
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,97,110
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,591,569
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1040,993
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,416,394
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1180,1178
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6240,5809
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,732,686
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,604,582
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,534,549
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,203,199
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,304,256
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1700,1337
36381,БУРГАС,АЙТОС,С. КАРАНОВО,923,889
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,145,170
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,574,411
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1517,1272
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,954,722
56438,БУРГАС,АЙТОС,С. ПИРНЕ,612,690
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,451,403
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,181,180
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,326,421
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1116,1034
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,437,318
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,693,672
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,717,646
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24956,23279
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,490,439
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,2131,2183
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,367,349
47202,БУРГАС,БУРГАС,С. МАРИНКА,1115,1185
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,120,135
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1557,1632
63183,БУРГАС,БУРГАС,С. РУДНИК,3708,3649
72151,БУРГАС,БУРГАС,С. ТВЪРДИЦА,423,487
81164,БУРГАС,БУРГАС,С. ЧЕРНО МОРЕ,2131,2400
02573,БУРГАС,БУРГАС,С. БАНЕВО,1496,1691
06152,БУРГАС,БУРГАС,С. БРАТОВО,133,149
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,234,308
07079,БУРГАС,БУРГАС,ГР. БУРГАС,213135,206091
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2160,2190
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,164,183
22914,БУРГАС,СРЕДЕЦ,С. ДОЛНО ЯБЪЛКОВО,15,41
23529,БУРГАС,СРЕДЕЦ,С. ДРАКА,84,107
23604,БУРГАС,СРЕДЕЦ,С. ДРАЧЕВО,365,506
24712,БУРГАС,СРЕДЕЦ,С. ДЮЛЕВО,372,549
