ekatte,region,municipality,settlement,permanent_2010,current_2010
20540,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЕЛВИНО,33,56
23652,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДРЕНКОВО,90,62
24367,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЪБРАВА,74,86
27231,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЕЛЕНОВО,172,165
30702,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЗЕЛЕН ДОЛ,246,232
00134,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ИЗГРЕВ,545,539
37263,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. КЛИСУРА,34,26
43520,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛЕШКО,213,276
43863,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛИСИЯ,12,14
68792,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛОГОДАЖ,593,309
47370,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МАРУЛЕВО,29,53
49179,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МОЩАНЕЦ,32,59
53031,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ОБЕЛ,46,44
55107,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПАДЕШ,647,664
57159,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПОКРОВНИК,1669,882
62699,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. РИЛЦИ,1431,800
66055,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. СЕЛИЩЕ,293,409
78464,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЦЕРОВО,714,690
17395,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР. ГОЦЕ ДЕЛЧЕВ,22192,20670
02600,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БАНИЧАН,621,594
05606,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БОРОВО,1211,1067
06306,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БРЕЗНИЦА,3731,3402
07003,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БУКОВО,1052,919
17347,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ГОСПОДИНЦИ,489,483
20585,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДЕЛЧЕВО,55,49
21680,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДОБРОТИНО,40,47
38666,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. КОРНИЦА,2269,1612
44416,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ЛЪЖНИЦА,1927,1531
49432,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. МУСОМИЩА,2280,2299
02381,БЛАГОЕВГРАД,ГЪРМЕН,С. БАЛДЕВО,205,197
16763,БЛАГОЕВГРАД,ГЪРМЕН,С. ГОРНО ДРЯНОВО,1081,1049
18366,БЛАГОЕВГРАД,ГЪРМЕН,С. ГЪРМЕН,2010,1813
20331,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЕБРЕН,2489,2298
22616,БЛАГОЕВГРАД,ГЪРМЕН,С. ДОЛНО ДРЯНОВО,1303,1251
24267,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЪБНИЦА,2251,1668
37472,БЛАГОЕВГРАД,ГЪРМЕН,С. КОВАЧЕВИЦА,51,36
40138,БЛАГОЕВГРАД,ГЪРМЕН,С. КРУШЕВО,274,243
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,7,10
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,168,177
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1694,1544
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,329,268
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,574,501
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,2933,2441
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,302,285
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,1237,574
39699,БЛАГОЕВГРАД,КРЕСНА,ГР. КРЕСНА,3797,3640
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,6,8
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,613,573
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,689,646
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,74,78
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,648,612
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,37795,31788
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,89,84
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1212,1098
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,20,28
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,67,67
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,59,60
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,24,21
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,814,731
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,286,267
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,711,670
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,5,6
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,28,38
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,220,199
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,390,369
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,121,109
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,40,34
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,538,503
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,17,15
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,116,125
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,57,58
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,6,9
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1613,1587
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,342,302
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,193,203
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,41,44
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1046,920
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2157,2063
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,136,149
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,10,9
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,63,64
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,859,876
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1832,1769
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1360,1354
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,306,298
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,109,108
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,332,372
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1149,1100
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,163,143
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,74,72
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3616,3487
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,157,164
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1124,1099
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,257,261
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,943,877
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1188,1090
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,626,608
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,377,355
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,2,1
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,783,734
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,51,49
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,200,175
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,211,195
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,991,891
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,75,92
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13416,12953
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,3021,2972
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1707,1666
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,549,528
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,975,934
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,659,661
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,652,689
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1522,1493
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,236,367
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30985,29017
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,1,0
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,7,7
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,3,3
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,73,69
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,3,4
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,151,141
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,402,387
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,11,17
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,58,57
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,37,31
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,90,93
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1344,1343
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,47,61
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,715,721
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,4,6
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,13,9
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,84,98
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,240,212
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1463,1417
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,10,11
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,16,27
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,20,25
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,50,40
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,26,28
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,200,192
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,419,389
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,703,747
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,8,10
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,804,707
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,267,228
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,73,74
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,20,23
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,30,31
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,9,8
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1187,1144
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,71,64
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,687,666
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,23,21
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,239,193
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,687,616
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1222,1165
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,8,8
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1461,1487
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,113,107
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,46,86
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,608,569
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,22,22
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,102,96
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,5,12
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,244,231
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,51,50
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,174,163
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,481,451
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1305,1132
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2779,2476
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1025,889
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,418,410
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,364,380
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3434,2988
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,441,387
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,642,599
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2024,1857
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2429,2021
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2292,1973
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,883,815
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,502,473
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7556,7260
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,866,826
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,11,18
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,11,8
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,181,174
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,6,6
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1571,1457
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,325,337
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2274,2216
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,26,54
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,795,753
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,707,663
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,118,125
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,37,43
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,6,18
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,80,92
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,5,12
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1130,1087
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,3,4
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,25,22
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,99,93
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,63,67
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,8,5
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,207,187
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,161,157
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,340,330
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,945,906
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,121,111
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,55,45
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,6,7
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,44,34
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,40,49
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2326,2261
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,105,96
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,50,43
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,236,215
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,38,36
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,998,1004
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,234,192
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3016,2798
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2910,2763
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,756,733
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,835,650
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,75,86
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,105,101
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1431,1550
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,60,64
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,68,67
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,470,441
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,11,18
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,187,168
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,461,458
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,490,461
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,212,206
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6153,5673
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,726,668
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,589,571
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,549,568
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1012,960
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,569,546
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,431,400
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1199,1191
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24782,22848
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,219,200
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,311,252
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1757,1393
36381,БУРГАС,АЙТОС,С. КАРАНОВО,907,822
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,114,154
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,598,432
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1549,1284
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,979,749
56438,БУРГАС,АЙТОС,С. ПИРНЕ,597,803
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,473,406
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,179,164
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,281,381
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1087,1002
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,470,363
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,677,627
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,741,669
07079,БУРГАС,БУРГАС,ГР. БУРГАС,219194,207537
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2082,2018
06152,БУРГАС,БУРГАС,С. БРАТОВО,129,145
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,236,357
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,151,165
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,491,423
32367,БУРГАС,БУРГАС,С. ИЗВОР,503,755
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,385,356
47202,БУРГАС,БУРГАС,С. МАРИНКА,1099,1157
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,100,109
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1549,1559
63183,БУРГАС,БУРГАС,С. РУДНИК,3779,3654
72151,БУРГАС,БУРГАС,С. ТВЪРДИЦА,433,484
81164,БУРГАС,БУРГАС,С. ЧЕРНО МОРЕ,2134,2340
17974,БУРГАС,СРЕДЕЦ,ГР. СРЕДЕЦ,9669,9306
03349,БУРГАС,СРЕДЕЦ,С. БЕЛЕВРЕН,13,16
03455,БУРГАС,СРЕДЕЦ,С. БЕЛИЛА,22,53
04176,БУРГАС,СРЕДЕЦ,С. БИСТРЕЦ,81,153
04621,БУРГАС,СРЕДЕЦ,С. БОГДАНОВО,66,78
10166,БУРГАС,СРЕДЕЦ,С. ВАРОВНИК,13,18
72059,БУРГАС,СРЕДЕЦ,С. ВЪЛЧАНОВО,54,172
15816,БУРГАС,СРЕДЕЦ,С. ГОЛЯМО БУКОВО,45,137
17035,БУРГАС,СРЕДЕЦ,С. ГОРНО ЯБЪЛКОВО,24,51
