ekatte,region,municipality,settlement,permanent_2013,current_2013
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1324,1017
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,586,584
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,384,360
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,2,1
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,758,708
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,43,40
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,181,160
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,204,196
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,995,850
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,66,84
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13391,12806
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,3029,2988
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1672,1650
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,534,498
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,946,923
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,630,618
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,629,718
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1466,1433
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,215,336
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30869,28367
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,1,0
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,6,5
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,3,3
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,61,55
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,3,4
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,130,121
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,400,381
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,11,12
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,46,48
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,32,30
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,74,84
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1333,1316
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,44,53
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,721,699
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,3,5
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,12,11
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,82,91
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,216,185
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1397,1322
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,9,12
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,14,30
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,15,19
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,48,37
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,24,27
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,182,171
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,418,395
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,684,712
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,6,6
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,794,678
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,267,228
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,73,66
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,20,22
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,24,30
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,7,8
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1183,1133
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,63,56
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,616,618
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,18,17
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,213,185
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,647,597
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1248,1173
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,14,11
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1476,1482
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,103,100
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,38,77
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,612,568
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,20,20
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,98,90
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,3,12
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,223,204
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,46,47
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,159,146
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,477,441
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1289,1086
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2791,2414
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,983,842
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,404,383
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,361,362
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3426,2818
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,422,369
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,639,577
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2022,1794
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2455,1948
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2319,1891
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,886,788
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,477,468
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7486,7201
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,823,792
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,10,17
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,6,5
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,182,176
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,7,6
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1604,1475
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,320,317
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2272,2152
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,19,48
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,772,730
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,690,658
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,110,118
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,37,41
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,6,17
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,66,82
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,5,11
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1128,1060
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,3,3
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,22,16
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,88,82
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,56,59
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,5,3
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,186,166
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,162,147
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,309,267
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,881,855
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,111,105
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,38,37
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,3,5
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,35,27
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,33,41
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2413,2377
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,85,88
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,42,38
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,219,200
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,31,28
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,952,957
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,185,160
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,2978,2708
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2924,2710
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,757,724
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,838,641
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,65,72
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,92,84
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1401,1495
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,42,54
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,58,59
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,442,404
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,7,14
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,177,164
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,438,435
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,491,454
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,187,173
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6059,5510
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,735,673
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,596,570
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,551,561
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,993,938
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,577,553
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,423,393
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1196,1182
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24621,22518
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,211,187
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,315,256
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1756,1400
36381,БУРГАС,АЙТОС,С. КАРАНОВО,933,846
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,95,142
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,615,425
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1579,1324
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,986,752
56438,БУРГАС,АЙТОС,С. ПИРНЕ,598,808
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,482,403
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,168,158
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,297,363
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1081,1001
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,494,371
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,668,629
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,753,686
07079,БУРГАС,БУРГАС,ГР. БУРГАС,219226,206466
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2028,2014
06152,БУРГАС,БУРГАС,С. БРАТОВО,113,134
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,230,337
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,148,159
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,504,435
32367,БУРГАС,БУРГАС,С. ИЗВОР,483,731
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,404,374
47202,БУРГАС,БУРГАС,С. МАРИНКА,1083,1173
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,85,97
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1587,1569
63183,БУРГАС,БУРГАС,С. РУДНИК,3882,3669
72151,БУРГАС,БУРГАС,С. ТВЪРДИЦА,425,457
81164,БУРГАС,БУРГАС,С. ЧЕРНО МОРЕ,2148,2317
17974,БУРГАС,СРЕДЕЦ,ГР. СРЕДЕЦ,9545,9170
03349,БУРГАС,СРЕДЕЦ,С. БЕЛЕВРЕН,11,19
03455,БУРГАС,СРЕДЕЦ,С. БЕЛИЛА,13,52
04176,БУРГАС,СРЕДЕЦ,С. БИСТРЕЦ,58,158
04621,БУРГАС,СРЕДЕЦ,С. БОГДАНОВО,51,68
10166,БУРГАС,СРЕДЕЦ,С. ВАРОВНИК,8,15
72059,БУРГАС,СРЕДЕЦ,С. ВЪЛЧАНОВО,41,156
15816,БУРГАС,СРЕДЕЦ,С. ГОЛЯМО БУКОВО,40,144
