ekatte,region,municipality,settlement,permanent_2000,current_2000
02676,БЛАГОЕВГРАД,БАНСКО,ГР. БАНСКО,9389,8941
17381,БЛАГОЕВГРАД,БАНСКО,С. ГОСТУН,132,123
21498,БЛАГОЕВГРАД,БАНСКО,С. ДОБРИНИЩЕ,3063,3042
39614,БЛАГОЕВГРАД,БАНСКО,С. КРЕМЕН,400,367
47857,БЛАГОЕВГРАД,БАНСКО,С. МЕСТА,276,274
53059,БЛАГОЕВГРАД,БАНСКО,С. ОБИДИМ,220,194
54136,БЛАГОЕВГРАД,БАНСКО,С. ОСЕНОВО,163,123
76090,БЛАГОЕВГРАД,БАНСКО,С. ФИЛИПОВО,680,637
02107,БЛАГОЕВГРАД,БЕЛИЦА,С. БАБЯК,869,814
03504,БЛАГОЕВГРАД,БЕЛИЦА,ГР. БЕЛИЦА,3707,3479
14521,БЛАГОЕВГРАД,БЕЛИЦА,С. ЗЛАТАРИЦА,221,193
15638,БЛАГОЕВГРАД,БЕЛИЦА,С. ГЪЛЪБОВО,167,133
20064,БЛАГОЕВГРАД,БЕЛИЦА,С. ДАГОНОВО,754,727
39270,БЛАГОЕВГРАД,БЕЛИЦА,С. КРАИЩЕ,2161,2189
40453,БЛАГОЕВГРАД,БЕЛИЦА,С. КУЗЬОВО,361,333
41068,БЛАГОЕВГРАД,БЕЛИЦА,С. ВЪРХАРИ,27,0
44762,БЛАГОЕВГРАД,БЕЛИЦА,С. ЛЮТОВО,252,246
53998,БЛАГОЕВГРАД,БЕЛИЦА,С. ОРЦЕВО,262,230
59330,БЛАГОЕВГРАД,БЕЛИЦА,С. ПАЛАТНИК,263,245
77596,БЛАГОЕВГРАД,БЕЛИЦА,С. ГОРНО КРАИЩЕ,1095,1074
80649,БЛАГОЕВГРАД,БЕЛИЦА,С. ЧЕРЕШОВО,301,277
00134,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ИЗГРЕВ,388,540
03664,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БЕЛО ПОЛЕ,524,593
04217,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БИСТРИЦА,53,123
04279,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР. БЛАГОЕВГРАД,78818,77637
07168,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БУЧИНО,111,108
07377,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. БЪЛГАРЧЕВО,246,300
14204,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ГАБРОВО,69,85
17004,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ГОРНО ХЪРСОВО,29,263
20328,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЕБОЧИЦА,33,61
20540,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЕЛВИНО,12,127
23652,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДРЕНКОВО,69,110
24367,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ДЪБРАВА,102,105
27231,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЕЛЕНОВО,100,147
30702,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЗЕЛЕНДОЛ,169,253
37263,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. КЛИСУРА,15,23
43520,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛЕШКО,262,285
43863,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛИСИЯ,22,33
45082,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛОГОДАШ,0,0
47370,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МАРУЛЕВО,26,91
49179,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. МОЩАНЕЦ,35,74
53031,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ОБЕЛ,18,29
55107,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПАДЕШ,665,792
57159,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ПОКРОВНИК,704,836
62699,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. РИЛЦИ,681,843
66055,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. СЕЛИЩЕ,240,472
68792,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЛОГОДАЖ,150,335
78464,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С. ЦЕРОВО,638,642
02600,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БАНИЧАН,675,665
05606,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БОРОВО,1181,1176
06306,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БРЕЗНИЦА,3729,3535
07003,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. БУКОВО,962,934
17347,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ГОСПОДИНЦИ,455,447
17395,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР. ГОЦЕ ДЕЛЧЕВ,23216,21001
20585,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДЕЛЧЕВО,126,101
21680,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДОБРОТИНО,84,68
23460,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ДРАГОСТИН,50,3
38666,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. КОРНИЦА,2196,1724
44416,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. ЛЪЖНИЦА,1805,1435
49432,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. МУСОМИЩА,2306,2350
68391,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,С. СРЕДНА,44,112
02381,БЛАГОЕВГРАД,ГЪРМЕН,С. БАЛДЕВО,258,278
16763,БЛАГОЕВГРАД,ГЪРМЕН,С. ГОРНО ДРЯНОВО,1117,1074
18366,БЛАГОЕВГРАД,ГЪРМЕН,С. ГЪРМЕН,1743,1861
20331,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЕБРЕН,2288,2228
22616,БЛАГОЕВГРАД,ГЪРМЕН,С. ДОЛНО ДРЯНОВО,1240,1209
24267,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЪБНИЦА,2023,1719
37472,БЛАГОЕВГРАД,ГЪРМЕН,С. КОВАЧЕВИЦА,53,56
40138,БЛАГОЕВГРАД,ГЪРМЕН,С. КРУШЕВО,254,241
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,13,19
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,179,184
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1629,1669
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,417,377
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,618,576
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,2719,2390
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,343,330
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,998,616
06834,БЛАГОЕВГРАД,КРЕСНА,С. БУДИЛЦИ,0,0
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,25,19
39699,БЛАГОЕВГРАД,КРЕСНА,ГР. КРЕСНА,3936,4040
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,637,721
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,760,727
27098,БЛАГОЕВГРАД,КРЕСНА,С. ЕЗЕРЕЦ,0,0
52163,БЛАГОЕВГРАД,КРЕСНА,С. НОВО СЕЛО,0,0
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,102,111
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,667,673
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,135,126
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1195,1169
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,117,107
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,75,86
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,49,38
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,858,811
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,395,387
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,11,12
18472,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЮРГЕВО,2,0
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,51,47
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,303,271
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,428,458
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,172,173
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,56,57
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,554,550
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,25,26
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,76,200
30315,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗАНОГА,5,0
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,72,73
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,21,14
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1544,1536
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,402,398
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,262,241
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,51,60
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1151,1077
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2360,2236
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,188,184
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,23,25
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,77,89
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,929,916
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1999,1906
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТЕНОВО,1424,1359
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,353,346
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,121,143
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,335,362
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1264,1222
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1154,1164
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,200,187
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,32934,31043
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,121,129
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,724,740
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3435,3288
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,214,197
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,266,275
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,2,0
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,969,922
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,54,48
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1236,1152
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,665,697
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,408,394
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,2,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,808,829
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,101,93
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,287,273
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,218,236
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,1042,994
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,120,122
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,2859,2844
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1663,1783
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,600,624
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1126,1076
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,666,689
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,714,702
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1621,1746
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13787,13227
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,2,1
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,30,13
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,6,6
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,130,137
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,5,8
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,214,193
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,381,426
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,6,24
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,148,124
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,75,65
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,160,172
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1234,1341
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,45,85
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,661,749
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,96,100
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,9,17
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,40,26
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,331,286
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1789,1731
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,18,22
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,29,38
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,39,48
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,60,63
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,50,51
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,239,264
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,399,419
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,807,836
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,23,16
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,827,821
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,216,212
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,117,118
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,30,35
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,56,57
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,13,24
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,266,278
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1169,1251
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,128,113
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,889,923
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,45,36
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,384,363
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,898,845
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1052,1099
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,21,31
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30970,28258
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1539,1585
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,157,152
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,92,124
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,611,632
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,46,35
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,144,148
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,14,13
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,346,314
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,87,87
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,220,213
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,490,468
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1396,1314
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2716,2524
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1273,1085
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,454,460
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,397,378
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3308,3137
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,426,416
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,686,643
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2044,1910
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2407,2355
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2323,2168
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,922,858
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,524,501
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,903,1048
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,41,30
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,13,15
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,211,275
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,17,14
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1484,1465
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,312,357
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,140,135
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2227,2353
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,44,48
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,834,854
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,684,771
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,151,169
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,61,63
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7261,7636
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,51,40
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,22,29
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1053,1136
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,12,12
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,37,34
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,174,165
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,104,109
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,13,11
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,315,307
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,170,182
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,419,416
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,1009,1040
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,190,161
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,91,79
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,15,18
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,62,69
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,66,77
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2166,2223
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,158,174
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,89,81
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,236,241
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,98,89
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,924,1047
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,364,345
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2818,2713
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,800,760
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,749,754
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,112,134
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,191,177
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1430,1647
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,85,95
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,107,115
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,463,534
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,12,32
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,232,228
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,530,552
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,479,468
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,414,336
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3113,3101
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,715,694
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,688,603
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,525,564
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,626,623
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1054,1029
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,427,404
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1177,1164
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6560,6098
00151,БУРГАС,АЙТОС,ГР. АЙТОС,25263,24090
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,191,218
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,350,279
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1652,1433
36381,БУРГАС,АЙТОС,С. КАРАНОВО,954,895
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,181,184
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,550,444
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1493,1248
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,932,755
56438,БУРГАС,АЙТОС,С. ПИРНЕ,540,675
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,406,409
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,191,194
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,332,416
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1111,1088
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,441,349
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,764,675
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,707,577
02573,БУРГАС,БУРГАС,С. БАНЕВО,1182,1627
06152,БУРГАС,БУРГАС,С. БРАТОВО,131,148
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,224,278
07079,БУРГАС,БУРГАС,ГР. БУРГАС,219680,210288
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2126,2379
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,104,174
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,450,455
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,1615,2257
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,299,307
47202,БУРГАС,БУРГАС,С. МАРИНКА,1088,1227
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,136,165
