ekatte,region,municipality,settlement,permanent_2001,current_2001
18366,БЛАГОЕВГРАД,ГЪРМЕН,С. ГЪРМЕН,1818,1828
20331,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЕБРЕН,2311,2233
22616,БЛАГОЕВГРАД,ГЪРМЕН,С. ДОЛНО ДРЯНОВО,1257,1221
24267,БЛАГОЕВГРАД,ГЪРМЕН,С. ДЪБНИЦА,2072,1719
37472,БЛАГОЕВГРАД,ГЪРМЕН,С. КОВАЧЕВИЦА,52,54
40138,БЛАГОЕВГРАД,ГЪРМЕН,С. КРУШЕВО,277,244
43606,БЛАГОЕВГРАД,ГЪРМЕН,С. ЛЕЩЕН,12,18
47408,БЛАГОЕВГРАД,ГЪРМЕН,С. МАРЧЕВО,181,177
53326,БЛАГОЕВГРАД,ГЪРМЕН,С. ОГНЯНОВО,1661,1657
53727,БЛАГОЕВГРАД,ГЪРМЕН,С. ОРЕШЕ,411,358
54184,БЛАГОЕВГРАД,ГЪРМЕН,С. ОСИКОВО,615,577
62640,БЛАГОЕВГРАД,ГЪРМЕН,С. РИБНОВО,2699,2323
66874,БЛАГОЕВГРАД,ГЪРМЕН,С. СКРЕБАТНО,328,316
77222,БЛАГОЕВГРАД,ГЪРМЕН,С. ХВОСТЯНЕ,1094,617
06834,БЛАГОЕВГРАД,КРЕСНА,С. БУДИЛЦИ,0,0
11569,БЛАГОЕВГРАД,КРЕСНА,С. ВЛАХИ,20,13
39699,БЛАГОЕВГРАД,КРЕСНА,ГР. КРЕСНА,4063,4011
16136,БЛАГОЕВГРАД,КРЕСНА,С. ГОРНА БРЕЗНИЦА,694,707
22068,БЛАГОЕВГРАД,КРЕСНА,С. ДОЛНА ГРАДЕШНИЦА,757,719
27098,БЛАГОЕВГРАД,КРЕСНА,С. ЕЗЕРЕЦ,0,0
52163,БЛАГОЕВГРАД,КРЕСНА,С. НОВО СЕЛО,0,0
54537,БЛАГОЕВГРАД,КРЕСНА,С. ОЩАВА,84,103
67369,БЛАГОЕВГРАД,КРЕСНА,С. СЛИВНИЦА,658,661
02806,БЛАГОЕВГРАД,ПЕТРИЧ,С. БАСКАЛЦИ,126,119
03294,БЛАГОЕВГРАД,ПЕТРИЧ,С. БЕЛАСИЦА,1224,1174
05596,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОРОВИЧЕНЕ,104,103
11358,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВИШЛЕНЕ,74,84
12036,БЛАГОЕВГРАД,ПЕТРИЧ,С. ВОЛНО,40,33
14091,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГАБРЕНЕ,832,801
14581,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕГА,367,353
17302,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГОРЧЕВО,8,10
18472,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЮРГЕВО,1,0
21885,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛЕНЕ,43,40
22143,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА КРУШИЦА,260,241
22246,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНА РИБНИЦА,437,441
22842,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДОЛНО СПАНЧЕВО,175,164
23488,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАГУШ,54,46
23563,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРАНГОВО,531,533
23683,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВИЦА,24,25
23697,БЛАГОЕВГРАД,ПЕТРИЧ,С. ДРЕНОВО,135,179
30315,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗАНОГА,0,0
31317,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЗОЙЧЕНЕ,68,66
32086,БЛАГОЕВГРАД,ПЕТРИЧ,С. ИВАНОВО,16,11
35081,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАВРАКИРОВО,1531,1525
35688,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАМЕНА,390,374
36083,БЛАГОЕВГРАД,ПЕТРИЧ,С. КАПАТОВО,238,241
37143,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛАДЕНЦИ,49,52
37349,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЛЮЧ,1154,1069
37989,БЛАГОЕВГРАД,ПЕТРИЧ,С. КОЛАРОВО,2292,2204
39935,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРОМИДОВО,172,174
40302,БЛАГОЕВГРАД,ПЕТРИЧ,С. КРЪНДЖИЛИЦА,16,16
40508,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУКУРАХЦЕВО,77,81
40539,БЛАГОЕВГРАД,ПЕТРИЧ,С. КУЛАТА,923,924
40912,БЛАГОЕВГРАД,ПЕТРИЧ,С. КЪРНАЛОВО,1935,1885
47189,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИКОСТИНОВО,1406,1382
47247,БЛАГОЕВГРАД,ПЕТРИЧ,С. МАРИНО ПОЛЕ,352,354
47799,БЛАГОЕВГРАД,ПЕТРИЧ,С. МЕНДОВО,126,130
48458,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИТИНО,333,350
48578,БЛАГОЕВГРАД,ПЕТРИЧ,С. МИХНЕВО,1239,1221
49312,БЛАГОЕВГРАД,ПЕТРИЧ,С. РУПИТЕ,1156,1165
52091,БЛАГОЕВГРАД,ПЕТРИЧ,С. НОВО КОНОМЛАДИ,191,183
56126,БЛАГОЕВГРАД,ПЕТРИЧ,ГР. ПЕТРИЧ,32695,31617
58061,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПРАВО БЪРДО,118,115
58390,БЛАГОЕВГРАД,ПЕТРИЧ,С. ГЕНЕРАЛ ТОДОРОВ,764,734
59077,БЛАГОЕВГРАД,ПЕТРИЧ,С. ПЪРВОМАЙ,3424,3355
62623,БЛАГОЕВГРАД,ПЕТРИЧ,С. РИБНИК,200,193
63542,БЛАГОЕВГРАД,ПЕТРИЧ,С. РЪЖДАК,265,265
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,2,0
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,933,923
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,41,48
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1183,1149
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,682,690
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,400,388
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,3,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,813,814
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,90,82
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,260,252
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,226,230
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,1018,969
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,103,112
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,2912,2873
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1749,1748
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,606,608
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1105,1067
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,674,677
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,695,689
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1725,1717
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13746,13229
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,2,1
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,21,9
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,5,4
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,126,129
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,4,8
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,191,186
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,365,402
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,6,23
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,128,117
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,66,62
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,140,159
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1295,1335
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,48,72
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,688,741
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,92,94
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,8,15
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,32,26
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,328,285
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1747,1716
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,16,21
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,24,36
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,32,42
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,55,55
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,45,50
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,247,250
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,386,407
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,795,831
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,17,13
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,815,790
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,245,209
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,99,110
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,27,33
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,51,54
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,12,20
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,256,253
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1204,1250
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,123,110
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,847,877
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,36,33
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,358,330
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,819,798
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1092,1086
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,20,30
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30253,28451
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1536,1582
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,156,143
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,71,115
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,629,616
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,33,33
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,150,140
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,11,10
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,320,293
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,80,83
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,217,213
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,501,465
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1365,1269
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2663,2486
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1223,1054
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,437,443
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,395,380
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3279,3051
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,424,409
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,673,641
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2004,1892
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2394,2257
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2278,2099
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,909,855
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,500,486
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,963,1026
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,23,32
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,12,14
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,217,254
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,14,14
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1492,1444
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,330,358
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,117,121
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2269,2321
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,48,44
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,843,850
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,727,761
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,151,152
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,60,61
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7468,7590
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,33,39
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,14,26
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1144,1132
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,9,12
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,34,32
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,167,157
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,98,108
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,10,10
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,294,293
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,176,187
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,417,396
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,1005,1010
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,160,152
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,84,79
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,11,18
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,65,67
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,54,73
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2189,2227
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,147,162
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,84,76
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,303,321
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,80,76
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,1033,1078
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,356,329
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2813,2707
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,797,762
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,797,754
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,130,131
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,172,161
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1478,1646
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,85,93
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,99,102
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,519,517
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,23,28
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,222,225
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,532,518
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,488,469
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,365,311
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3114,3054
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,722,699
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,631,590
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,548,560
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,623,615
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1064,1022
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,427,404
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1180,1168
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6497,6045
00151,БУРГАС,АЙТОС,ГР. АЙТОС,25426,23944
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,185,204
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,336,270
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1691,1322
36381,БУРГАС,АЙТОС,С. КАРАНОВО,922,880
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,167,168
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,561,406
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1479,1243
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,943,728
56438,БУРГАС,АЙТОС,С. ПИРНЕ,573,667
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,419,405
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,193,197
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,351,407
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1149,1090
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,435,329
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,722,677
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,707,594
02573,БУРГАС,БУРГАС,С. БАНЕВО,1397,1639
06152,БУРГАС,БУРГАС,С. БРАТОВО,151,155
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,227,268
07079,БУРГАС,БУРГАС,ГР. БУРГАС,215499,209619
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2236,2319
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,120,151
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,494,452
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,2000,2238
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,340,298
47202,БУРГАС,БУРГАС,С. МАРИНКА,1134,1212
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,143,160
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1570,1651
63183,БУРГАС,БУРГАС,С. РУДНИК,3509,3630
